ID,Player,Location,Span,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0
9714,Rehan Ahmed (ENG),BIS,2023-2023,1,1,0,2,2,2,7,28.57,0,0,0
9715,RF van Oosterom (NED),A,2002-2002,1,1,0,0,0,0,8,0,0,0,1
9716,RF van Oosterom (NED),N,1996-1996,2,2,2,7,5*,-,19,36.84,0,0,0
9717,RF van Oosterom (NED),T,1996-2002,3,3,2,7,5*,7,27,25.92,0,0,1
9718,RF van Oosterom (NED),BIS,2002-2002,1,1,0,0,0,0,8,0,0,0,1
9719,RG Aga (KENYA),H,2012-2012,2,1,0,12,12,12,27,44.44,0,0,0
9720,RG Aga (KENYA),A,2013-2013,2,2,0,12,10,6,22,54.54,0,0,0
9721,RG Aga (KENYA),N,2004-2014,8,6,0,126,86,21,160,78.75,0,1,1
9722,RG Aga (KENYA),T,2004-2014,12,9,0,150,86,16.66,209,71.77,0,1,1
9723,RG Aga (KENYA),SENA,2004-2014,4,4,0,102,86,25.5,95,107.36,0,1,1
9724,RG Callender (CAN),A,1979-1979,1,1,0,0,0,0,3,0,0,0,1
9725,RG Callender (CAN),N,1979-1979,1,1,0,0,0,0,2,0,0,0,1
9726,RG Callender (CAN),T,1979-1979,2,2,0,0,0,0,5,0,0,0,2
9727,RG Callender (CAN),SENA,1979-1979,2,2,0,0,0,0,5,0,0,0,2
9728,RG de Alwis (SL),H,1983-1984,6,4,0,24,9,6,54,44.44,0,0,0
9729,RG de Alwis (SL),A,1983-1988,13,11,4,192,58*,27.42,264,72.72,0,1,1
9730,RG de Alwis (SL),N,1983-1988,12,12,4,185,59*,23.12,194,95.36,0,1,1
9731,RG de Alwis (SL),T,1983-1988,31,27,8,401,59*,21.1,512,78.32,0,2,2
9732,RG de Alwis (SL),BIS,1983-1987,10,7,1,55,15,9.16,103,53.39,0,0,0
9733,RG de Alwis (SL),SENA,1983-1988,16,15,6,292,59*,32.44,349,83.66,0,2,1
9734,RG Hart (NZ),A,2002-2002,2,1,0,0,0,0,9,0,0,0,1
9735,RG Hart (NZ),T,2002-2002,2,1,0,0,0,0,9,0,0,0,1
9736,RG Holland (AUS),H,1985-1985,1,-,-,-,-,-,-,-,-,-,-
9737,RG Holland (AUS),A,1985-1985,1,-,-,-,-,-,-,-,-,-,-
9738,RG Holland (AUS),T,1985-1985,2,-,-,-,-,-,-,-,-,-,-
9739,RG Holland (AUS),SENA,1985-1985,2,-,-,-,-,-,-,-,-,-,-
9740,RG Nijman (NED),N,2009-2009,1,-,-,-,-,-,-,-,-,-,-
9741,RG Nijman (NED),T,2009-2009,1,-,-,-,-,-,-,-,-,-,-
9742,RG Nijman (NED),SENA,2009-2009,1,-,-,-,-,-,-,-,-,-,-
9743,RG Petrie (NZ),H,1991-1991,2,1,0,0,0,0,3,0,0,0,1
9744,RG Petrie (NZ),A,1990-1991,6,5,2,49,21,16.33,59,83.05,0,0,0
9745,RG Petrie (NZ),N,1990-1990,4,2,1,16,14*,16,47,34.04,0,0,0
9746,RG Petrie (NZ),T,1990-1991,12,8,3,65,21,13,109,59.63,0,0,1
9747,RG Petrie (NZ),SENA,1990-1991,12,8,3,65,21,13,109,59.63,0,0,1
9748,RG Samuels (WI),A,1996-1997,3,2,1,43,36*,43,39,110.25,0,0,0
9749,RG Samuels (WI),N,1996-1997,5,3,1,11,7*,5.5,24,45.83,0,0,0
9750,RG Samuels (WI),T,1996-1997,8,5,2,54,36*,18,63,85.71,0,0,0
9751,RG Samuels (WI),SENA,1996-1997,8,5,2,54,36*,18,63,85.71,0,0,0
9752,RG Sharma (IND),H,2007-2023,79,78,8,4067,264,58.1,4063,100.09,12,18,1
9753,RG Sharma (IND),A,2007-2022,109,104,15,3481,171*,39.11,4223,82.42,10,17,9
9754,RG Sharma (IND),N,2007-2019,55,54,11,2277,140,52.95,2628,86.64,8,13,4
9755,RG Sharma (IND),T,2007-2023,243,236,34,9825,264,48.63,10914,90.02,30,48,14
9756,RG Sharma (IND),BIS,2007-2023,120,118,13,5059,264,48.18,5238,96.58,14,24,7
9757,RG Sharma (IND),SENA,2008-2022,85,83,11,3449,171*,47.9,4012,85.96,13,15,6
9758,RG Twose (NZ),H,1995-2001,41,37,5,1135,97,35.46,1535,73.94,0,9,3
9759,RG Twose (NZ),A,1995-2000,26,24,2,909,103,41.31,1163,78.15,1,6,1
9760,RG Twose (NZ),N,1996-2000,20,20,4,673,92,42.06,905,74.36,0,5,1
9761,RG Twose (NZ),T,1995-2001,87,81,11,2717,103,38.81,3603,75.4,1,20,5
9762,RG Twose (NZ),BIS,1995-1999,13,12,0,306,56,25.5,456,67.1,0,1,0
9763,RG Twose (NZ),SENA,1995-2001,59,54,9,1723,103,38.28,2300,74.91,1,12,5
9764,RGA Headley (WI),A,1973-1973,1,1,0,19,19,19,41,46.34,0,0,0
9765,RGA Headley (WI),T,1973-1973,1,1,0,19,19,19,41,46.34,0,0,0
9766,RGA Headley (WI),SENA,1973-1973,1,1,0,19,19,19,41,46.34,0,0,0
9767,RGCE Wijesuriya (SL),H,1985-1985,3,-,-,-,-,-,-,-,-,-,-
9768,RGCE Wijesuriya (SL),A,1982-1985,5,3,2,18,12*,18,48,37.5,0,0,1
9769,RGCE Wijesuriya (SL),T,1982-1985,8,3,2,18,12*,18,48,37.5,0,0,1
9770,RGCE Wijesuriya (SL),BIS,1985-1985,3,-,-,-,-,-,-,-,-,-,-
9771,RGD Willis (ENG),H,1973-1984,32,12,8,51,24,12.75,88,57.95,0,0,2
9772,RGD Willis (ENG),A,1979-1984,23,10,6,32,7*,8,69,46.37,0,0,2
9773,RGD Willis (ENG),N,1979-1983,9,-,-,-,-,-,-,-,-,-,-
9774,RGD Willis (ENG),T,1973-1984,64,22,14,83,24,10.37,157,52.86,0,0,4
9775,RGD Willis (ENG),BIS,1981-1982,5,2,1,2,2*,2,8,25,0,0,1
9776,RGD Willis (ENG),SENA,1973-1984,58,20,13,81,24,11.57,149,54.36,0,0,3
9777,RGM Patel (IND),H,1988-1988,1,-,-,-,-,-,-,-,-,-,-
9778,RGM Patel (IND),T,1988-1988,1,-,-,-,-,-,-,-,-,-,-
9779,RGM Patel (IND),BIS,1988-1988,1,-,-,-,-,-,-,-,-,-,-
9780,RH Poonawala (UAE),H,1994-1994,2,2,0,44,22,22,56,78.57,0,0,0
9781,RH Poonawala (UAE),T,1994-1994,2,2,0,44,22,22,56,78.57,0,0,0
9782,RH Scholte (NED),A,2002-2003,2,2,0,19,12,9.5,63,30.15,0,0,0
9783,RH Scholte (NED),N,2002-2003,3,3,0,20,11,6.66,72,27.77,0,0,0
9784,RH Scholte (NED),T,2002-2003,5,5,0,39,12,7.8,135,28.88,0,0,0
9785,RH Scholte (NED),BIS,2002-2002,2,2,0,23,12,11.5,79,29.11,0,0,0
9786,RH Scholte (NED),SENA,2003-2003,2,2,0,9,8,4.5,30,30,0,0,0
9787,RH Vance (NZ),H,1988-1989,4,4,0,62,46,15.5,172,36.04,0,0,0
9788,RH Vance (NZ),N,1988-1988,4,4,0,186,96,46.5,309,60.19,0,1,0
9789,RH Vance (NZ),T,1988-1989,8,8,0,248,96,31,481,51.55,0,1,0
9790,RH Vance (NZ),SENA,1988-1989,4,4,0,62,46,15.5,172,36.04,0,0,0
9791,Riaz Hassan (AFG),A,2022-2022,2,2,0,36,35,18,51,70.58,0,0,0
9792,Riaz Hassan (AFG),N,2022-2022,1,1,0,50,50,50,75,66.66,0,1,0
9793,Riaz Hassan (AFG),T,2022-2022,3,3,0,86,50,28.66,126,68.25,0,1,0
9794,Riaz Hassan (AFG),BIS,2022-2022,2,2,0,36,35,18,51,70.58,0,0,0
9795,RIC Holder (WI),H,1994-1997,13,10,4,261,65,43.5,313,83.38,0,1,1
9796,RIC Holder (WI),A,1993-1996,12,10,1,148,36*,16.44,243,60.9,0,0,2
9797,RIC Holder (WI),N,1993-1997,12,11,1,190,50,19,320,59.37,0,1,1
9798,RIC Holder (WI),T,1993-1997,37,31,6,599,65,23.96,876,68.37,0,2,4
9799,RIC Holder (WI),BIS,1993-1996,10,10,1,160,50,17.77,257,62.25,0,1,2
9800,RIC Holder (WI),SENA,1995-1997,8,6,0,134,38,22.33,238,56.3,0,0,0
9801,Rizwan Ahmed (PAK),H,2008-2008,1,-,-,-,-,-,-,-,-,-,-
9802,Rizwan Ahmed (PAK),T,2008-2008,1,-,-,-,-,-,-,-,-,-,-
9803,Rizwan Cheema (CAN),H,2008-2011,8,8,1,333,89,47.57,249,133.73,0,3,1
9804,Rizwan Cheema (CAN),A,2009-2011,8,8,0,242,94,30.25,211,114.69,0,1,1
9805,Rizwan Cheema (CAN),N,2009-2013,17,16,0,189,61,11.81,225,84,0,2,1
9806,Rizwan Cheema (CAN),T,2008-2013,33,32,1,764,94,24.64,685,111.53,0,6,3
9807,Rizwan Cheema (CAN),BIS,2011-2011,6,6,0,76,37,12.66,72,105.55,0,0,0
9808,Rizwan Cheema (CAN),SENA,2009-2009,3,3,0,11,8,3.66,26,42.3,0,0,1
9809,Rizwan Latif (UAE),N,2004-2004,1,1,0,0,0,0,2,0,0,0,1
9810,Rizwan Latif (UAE),T,2004-2004,1,1,0,0,0,0,2,0,0,0,1
9811,Rizwan Latif (UAE),BIS,2004-2004,1,1,0,0,0,0,2,0,0,0,1
9812,Rizwan-uz-Zaman (PAK),H,1986-1986,1,1,0,4,4,4,62,6.45,0,0,0
9813,Rizwan-uz-Zaman (PAK),A,1987-1987,1,1,0,2,2,2,15,13.33,0,0,0
9814,Rizwan-uz-Zaman (PAK),N,1981-1981,1,1,0,14,14,14,52,26.92,0,0,0
9815,Rizwan-uz-Zaman (PAK),T,1981-1987,3,3,0,20,14,6.66,129,15.5,0,0,0
9816,Rizwan-uz-Zaman (PAK),BIS,1987-1987,1,1,0,2,2,2,15,13.33,0,0,0
9817,Rizwan-uz-Zaman (PAK),SENA,1981-1981,1,1,0,14,14,14,52,26.92,0,0,0
9818,RJ Bailey (ENG),H,1988-1988,1,1,1,43,43*,-,34,126.47,0,0,0
9819,RJ Bailey (ENG),A,1990-1990,1,1,0,42,42,42,54,77.77,0,0,0
9820,RJ Bailey (ENG),N,1985-1987,2,2,1,52,41*,52,108,48.14,0,0,0
9821,RJ Bailey (ENG),T,1985-1990,4,4,2,137,43*,68.5,196,69.89,0,0,0
9822,RJ Bailey (ENG),SENA,1988-1988,1,1,1,43,43*,-,34,126.47,0,0,0
9823,RJ Blakey (ENG),H,1992-1992,1,1,0,25,25,25,49,51.02,0,0,0
9824,RJ Blakey (ENG),A,1993-1993,2,1,0,0,0,0,1,0,0,0,1
9825,RJ Blakey (ENG),T,1992-1993,3,2,0,25,25,12.5,50,50,0,0,1
9826,RJ Blakey (ENG),BIS,1993-1993,2,1,0,0,0,0,1,0,0,0,1
9827,RJ Blakey (ENG),SENA,1992-1992,1,1,0,25,25,25,49,51.02,0,0,0
9828,RJ Bright (AUS),H,1979-1979,3,2,1,20,19*,20,49,40.81,0,0,0
9829,RJ Bright (AUS),A,1974-1986,7,6,3,46,18,15.33,73,63.01,0,0,1
9830,RJ Bright (AUS),N,1986-1986,1,-,-,-,-,-,-,-,-,-,-
9831,RJ Bright (AUS),T,1974-1986,11,8,4,66,19*,16.5,122,54.09,0,0,1
9832,RJ Bright (AUS),SENA,1974-1986,10,8,4,66,19*,16.5,122,54.09,0,0,1
9833,RJ Campbell (AUS),H,2002-2002,2,2,0,54,38,27,70,77.14,0,0,0
9834,RJ Campbell (AUS),T,2002-2002,2,2,0,54,38,27,70,77.14,0,0,0
9835,RJ Campbell (AUS),SENA,2002-2002,2,2,0,54,38,27,70,77.14,0,0,0
9836,RJ Harris (AUS),H,2009-2012,12,8,4,41,21,10.25,38,107.89,0,0,0
9837,RJ Harris (AUS),A,2010-2010,9,5,3,7,6,3.5,10,70,0,0,0
9838,RJ Harris (AUS),T,2009-2012,21,13,7,48,21,8,48,100,0,0,0
9839,RJ Harris (AUS),SENA,2009-2012,20,12,7,42,21,8.4,40,105,0,0,0
9840,RJ Kennedy (NZ),H,1996-1996,2,1,1,8,8*,-,5,160,0,0,0
9841,RJ Kennedy (NZ),A,1996-1996,3,3,2,9,7*,9,10,90,0,0,0
9842,RJ Kennedy (NZ),N,1996-1996,2,-,-,-,-,-,-,-,-,-,-
9843,RJ Kennedy (NZ),T,1996-1996,7,4,3,17,8*,17,15,113.33,0,0,0
9844,RJ Kennedy (NZ),BIS,1996-1996,1,-,-,-,-,-,-,-,-,-,-
9845,RJ Kennedy (NZ),SENA,1996-1996,2,1,1,8,8*,-,5,160,0,0,0
9846,RJ Kirtley (ENG),H,2002-2002,4,-,-,-,-,-,-,-,-,-,-
9847,RJ Kirtley (ENG),A,2001-2004,7,2,0,2,1,1,11,18.18,0,0,0
9848,RJ Kirtley (ENG),T,2001-2004,11,2,0,2,1,1,11,18.18,0,0,0
9849,RJ Kirtley (ENG),BIS,2003-2003,1,-,-,-,-,-,-,-,-,-,-
9850,RJ Kirtley (ENG),SENA,2002-2002,6,1,0,1,1,1,8,12.5,0,0,0
9851,RJ McCurdy (AUS),H,1985-1985,9,4,1,27,13*,9,59,45.76,0,0,0
9852,RJ McCurdy (AUS),N,1985-1985,2,2,1,6,6*,6,12,50,0,0,1
9853,RJ McCurdy (AUS),T,1985-1985,11,6,2,33,13*,8.25,71,46.47,0,0,1
9854,RJ McCurdy (AUS),SENA,1985-1985,9,4,1,27,13*,9,59,45.76,0,0,0
9855,RJ Nicol (NZ),H,2012-2012,6,6,0,260,146,43.33,317,82.01,1,1,1
9856,RJ Nicol (NZ),A,2011-2013,16,15,2,326,108*,25.07,459,71.02,1,1,1
9857,RJ Nicol (NZ),T,2011-2013,22,21,2,586,146,30.84,776,75.51,2,2,2
9858,RJ Nicol (NZ),BIS,2012-2013,7,6,1,66,46,13.2,134,49.25,0,0,1
9859,RJ Nicol (NZ),SENA,2012-2013,7,7,0,264,146,37.71,323,81.73,1,1,1
9860,RJ Peterson (SA),H,2002-2013,33,15,4,211,44,19.18,287,73.51,0,0,2
9861,RJ Peterson (SA),A,2003-2014,28,12,4,189,31*,23.62,222,85.13,0,0,0
9862,RJ Peterson (SA),N,2002-2013,18,14,6,156,68,19.5,179,87.15,0,1,2
9863,RJ Peterson (SA),T,2002-2014,79,41,14,556,68,20.59,688,80.81,0,1,4
9864,RJ Peterson (SA),BIS,2002-2013,19,13,4,140,29,15.55,147,95.23,0,0,2
9865,RJ Peterson (SA),SENA,2002-2014,49,23,8,395,68,26.33,510,77.45,0,1,2
9866,RJ Ratnayake (SL),H,1983-1993,8,1,1,0,0*,-,0,-,0,0,0
9867,RJ Ratnayake (SL),A,1982-1991,33,31,9,352,33*,16,414,85.02,0,0,3
9868,RJ Ratnayake (SL),N,1983-1993,29,23,8,260,32*,17.33,291,89.34,0,0,1
9869,RJ Ratnayake (SL),T,1982-1993,70,55,18,612,33*,16.54,705,86.8,0,0,4
9870,RJ Ratnayake (SL),BIS,1982-1993,23,15,7,168,33*,21,153,109.8,0,0,2
9871,RJ Ratnayake (SL),SENA,1983-1991,32,27,8,303,31,15.94,407,74.44,0,0,1
9872,RJ Robinson (BMUDA),A,2007-2007,1,1,0,17,17,17,23,73.91,0,0,0
9873,RJ Robinson (BMUDA),N,2009-2009,2,1,0,10,10,10,17,58.82,0,0,0
9874,RJ Robinson (BMUDA),T,2007-2009,3,2,0,27,17,13.5,40,67.5,0,0,0
9875,RJ Robinson (BMUDA),SENA,2009-2009,2,1,0,10,10,10,17,58.82,0,0,0
9876,RJ Shastri (IND),H,1981-1991,57,46,8,1469,109,38.65,2059,71.34,4,8,1
9877,RJ Shastri (IND),A,1982-1992,44,37,7,810,67,27,1451,55.82,0,5,2
9878,RJ Shastri (IND),N,1983-1992,49,45,6,829,77,21.25,1579,52.5,0,5,2
9879,RJ Shastri (IND),T,1981-1992,150,128,21,3108,109,29.04,5089,61.07,4,18,5
9880,RJ Shastri (IND),BIS,1981-1991,60,49,8,1606,109,39.17,2262,70.99,4,9,1
9881,RJ Shastri (IND),SENA,1982-1992,43,39,8,880,63*,28.38,1713,51.37,0,7,2
9882,RJ Sidebottom (ENG),H,2007-2009,10,9,4,90,24,18,91,98.9,0,0,1
9883,RJ Sidebottom (ENG),A,2001-2010,14,8,4,23,7*,5.75,62,37.09,0,0,1
9884,RJ Sidebottom (ENG),N,2009-2009,1,1,0,20,20,20,41,48.78,0,0,0
9885,RJ Sidebottom (ENG),T,2001-2010,25,18,8,133,24,13.3,194,68.55,0,0,2
9886,RJ Sidebottom (ENG),BIS,2007-2010,6,4,2,10,7*,5,19,52.63,0,0,1
9887,RJ Sidebottom (ENG),SENA,2007-2009,16,12,4,116,24,14.5,165,70.3,0,0,1
9888,RJ Trott (BMUDA),A,2007-2008,8,8,3,119,48*,23.8,230,51.73,0,0,1
9889,RJ Trott (BMUDA),N,2008-2009,3,2,1,11,10*,11,19,57.89,0,0,0
9890,RJ Trott (BMUDA),T,2007-2009,11,10,4,130,48*,21.66,249,52.2,0,0,1
9891,RJ Trott (BMUDA),SENA,2009-2009,2,1,1,10,10*,-,15,66.66,0,0,0
9892,RJ van Vuuren (NAM),N,2003-2003,5,5,2,26,14,8.66,38,68.42,0,0,2
9893,RJ van Vuuren (NAM),T,2003-2003,5,5,2,26,14,8.66,38,68.42,0,0,2
9894,RJ van Vuuren (NAM),SENA,2003-2003,5,5,2,26,14,8.66,38,68.42,0,0,2
9895,RJ Webb (NZ),H,1983-1983,2,-,-,-,-,-,-,-,-,-,-
9896,RJ Webb (NZ),A,1983-1983,1,1,1,6,6*,-,10,60,0,0,0
9897,RJ Webb (NZ),T,1983-1983,3,1,1,6,6*,-,10,60,0,0,0
9898,RJ Webb (NZ),SENA,1983-1983,3,1,1,6,6*,-,10,60,0,0,0
9899,RJW Topley (ENG),H,2015-2022,7,5,2,16,6*,5.33,46,34.78,0,0,1
9900,RJW Topley (ENG),A,2016-2023,11,4,4,2,1*,-,10,20,0,0,0
9901,RJW Topley (ENG),N,2015-2015,4,1,1,0,0*,-,4,0,0,0,0
9902,RJW Topley (ENG),T,2015-2023,22,10,7,18,6*,6,60,30,0,0,1
9903,RJW Topley (ENG),BIS,2021-2021,2,1,1,1,1*,-,1,100,0,0,0
9904,RJW Topley (ENG),SENA,2015-2023,14,8,5,17,6*,5.66,55,30.9,0,0,1
9905,RK Chauhan (IND),H,1993-1997,12,3,2,49,26*,49,59,83.05,0,0,0
9906,RK Chauhan (IND),A,1993-1997,15,9,1,51,32,6.37,59,86.44,0,0,3
9907,RK Chauhan (IND),N,1994-1997,8,6,2,32,13,8,53,60.37,0,0,1
9908,RK Chauhan (IND),T,1993-1997,35,18,5,132,32,10.15,171,77.19,0,0,4
9909,RK Chauhan (IND),BIS,1993-1997,23,10,3,62,26*,8.85,85,72.94,0,0,2
9910,RK Chauhan (IND),SENA,1994-1994,2,-,-,-,-,-,-,-,-,-,-
9911,RK Illingworth (ENG),H,1991-1993,10,4,1,34,12,11.33,69,49.27,0,0,0
9912,RK Illingworth (ENG),A,1992-1996,7,4,3,6,2*,6,16,37.5,0,0,0
9913,RK Illingworth (ENG),N,1992-1996,8,3,1,28,14,14,34,82.35,0,0,0
9914,RK Illingworth (ENG),T,1991-1996,25,11,5,68,14,11.33,119,57.14,0,0,0
9915,RK Illingworth (ENG),BIS,1996-1996,1,1,1,3,3*,-,4,75,0,0,0
9916,RK Illingworth (ENG),SENA,1991-1996,21,9,3,64,14,10.66,114,56.14,0,0,0
9917,RK Kleinveldt (SA),H,2013-2013,6,4,0,50,26,12.5,48,104.16,0,0,1
9918,RK Kleinveldt (SA),A,2013-2013,3,2,0,51,43,25.5,71,71.83,0,0,0
9919,RK Kleinveldt (SA),N,2013-2013,1,1,0,4,4,4,5,80,0,0,0
9920,RK Kleinveldt (SA),T,2013-2013,10,7,0,105,43,15,124,84.67,0,0,1
9921,RK Kleinveldt (SA),BIS,2013-2013,1,1,0,8,8,8,10,80,0,0,0
9922,RK Kleinveldt (SA),SENA,2013-2013,8,6,0,97,43,16.16,114,85.08,0,0,1
9923,RK Paudel (NEPAL),H,2020-2023,16,15,1,539,126,38.5,637,84.61,1,3,1
9924,RK Paudel (NEPAL),A,2018-2023,15,15,1,335,62,23.92,440,76.13,0,2,1
9925,RK Paudel (NEPAL),N,2018-2023,15,15,3,452,86,37.66,655,69,0,3,1
9926,RK Paudel (NEPAL),T,2018-2023,46,45,5,1326,126,33.15,1732,76.55,1,8,3
9927,RK Sethi (EAf),A,1975-1975,1,1,0,30,30,30,102,29.41,0,0,0
9928,RK Sethi (EAf),N,1975-1975,2,2,0,24,23,12,83,28.91,0,0,0
9929,RK Sethi (EAf),T,1975-1975,3,3,0,54,30,18,185,29.18,0,0,0
9930,RK Sethi (EAf),SENA,1975-1975,3,3,0,54,30,18,185,29.18,0,0,0
9931,RK Whelan (IRE),H,2007-2007,2,2,0,5,5,2.5,12,41.66,0,0,1
9932,RK Whelan (IRE),T,2007-2007,2,2,0,5,5,2.5,12,41.66,0,0,1
9933,RL Bhudia (KENYA),H,2008-2009,4,4,0,75,40,18.75,80,93.75,0,0,0
9934,RL Bhudia (KENYA),N,2009-2009,1,1,0,47,47,47,44,106.81,0,0,0
9935,RL Bhudia (KENYA),T,2008-2009,5,5,0,122,47,24.4,124,98.38,0,0,0
9936,RL Bhudia (KENYA),SENA,2009-2009,1,1,0,47,47,47,44,106.81,0,0,0
9937,RL Chase (WI),H,2017-2022,16,12,2,140,33*,14,233,60.08,0,0,2
9938,RL Chase (WI),A,2018-2020,11,9,0,198,46,22,261,75.86,0,0,1
9939,RL Chase (WI),N,2019-2019,6,5,1,215,94,53.75,260,82.69,0,2,0
9940,RL Chase (WI),T,2017-2022,33,26,3,553,94,24.04,754,73.34,0,2,3
9941,RL Chase (WI),BIS,2018-2020,12,11,1,297,94,29.7,377,78.77,0,1,1
9942,RL Dias (SL),H,1982-1986,18,15,1,222,80,15.85,307,72.31,0,1,2
9943,RL Dias (SL),A,1982-1987,23,23,1,720,121,32.72,959,75.07,2,3,1
9944,RL Dias (SL),N,1979-1987,17,17,3,631,80,45.07,1049,60.15,0,7,0
9945,RL Dias (SL),T,1979-1987,58,55,5,1573,121,31.46,2315,67.94,2,11,3
9946,RL Dias (SL),BIS,1982-1987,27,24,2,617,121,28.04,830,74.33,2,2,3
9947,RL Dias (SL),SENA,1979-1985,20,20,2,623,80,34.61,1012,61.56,0,6,0
9948,RL Hayes (NZ),H,1995-1995,1,1,0,13,13,13,25,52,0,0,0
9949,RL Hayes (NZ),T,1995-1995,1,1,0,13,13,13,25,52,0,0,0
9950,RL Hayes (NZ),SENA,1995-1995,1,1,0,13,13,13,25,52,0,0,0
9951,RL Johnson (ENG),H,2003-2003,7,3,1,10,10,5,8,125,0,0,1
9952,RL Johnson (ENG),A,2003-2003,3,1,0,6,6,6,12,50,0,0,0
9953,RL Johnson (ENG),T,2003-2003,10,4,1,16,10,5.33,20,80,0,0,1
9954,RL Johnson (ENG),BIS,2003-2003,3,1,0,6,6,6,12,50,0,0,0
9955,RL Johnson (ENG),SENA,2003-2003,7,3,1,10,10,5,8,125,0,0,1
9956,RL Powell (WI),H,2000-2004,28,26,5,448,52,21.33,516,86.82,0,2,3
9957,RL Powell (WI),A,1999-2005,42,39,7,841,88,26.28,832,101.08,0,2,1
9958,RL Powell (WI),N,1999-2005,39,35,4,796,124,25.67,809,98.39,1,4,4
9959,RL Powell (WI),T,1999-2005,109,100,16,2085,124,24.82,2157,96.66,1,8,8
9960,RL Powell (WI),BIS,1999-2005,16,15,3,321,88,26.75,285,112.63,0,1,0
9961,RL Powell (WI),SENA,1999-2005,46,42,6,876,83*,24.33,934,93.79,0,3,2
9962,RL Sanghvi (IND),H,1998-1998,7,1,0,0,0,0,2,0,0,0,1
9963,RL Sanghvi (IND),A,1998-1998,1,1,0,8,8,8,9,88.88,0,0,0
9964,RL Sanghvi (IND),N,1998-1998,2,-,-,-,-,-,-,-,-,-,-
9965,RL Sanghvi (IND),T,1998-1998,10,2,0,8,8,4,11,72.72,0,0,1
9966,RL Sanghvi (IND),BIS,1998-1998,8,1,0,0,0,0,2,0,0,0,1
9967,RM Ellison (ENG),H,1986-1986,3,2,0,22,12,11,27,81.48,0,0,0
9968,RM Ellison (ENG),A,1984-1986,7,6,4,30,14*,15,37,81.08,0,0,0
9969,RM Ellison (ENG),N,1985-1985,4,4,0,34,24,8.5,46,73.91,0,0,0
9970,RM Ellison (ENG),T,1984-1986,14,12,4,86,24,10.75,110,78.18,0,0,0
9971,RM Ellison (ENG),BIS,1984-1985,4,4,3,23,14*,23,27,85.18,0,0,0
9972,RM Ellison (ENG),SENA,1985-1986,6,5,1,31,12,7.75,45,68.88,0,0,0
9973,RM Haq (SCOT),H,2007-2014,18,10,2,120,34,15,218,55.04,0,0,1
9974,RM Haq (SCOT),A,2006-2015,13,11,1,150,71,15,260,57.69,0,2,3
9975,RM Haq (SCOT),N,2007-2015,23,19,3,296,52,18.5,453,65.34,0,1,2
9976,RM Haq (SCOT),T,2006-2015,54,40,6,566,71,16.64,931,60.79,0,3,6
9977,RM Haq (SCOT),BIS,2006-2006,1,1,0,3,3,3,8,37.5,0,0,0
9978,RM Haq (SCOT),SENA,2009-2015,8,6,1,55,31,11,96,57.29,0,0,1
9979,RM Hogg (AUS),H,1979-1985,51,27,13,108,22,7.71,164,65.85,0,0,1
9980,RM Hogg (AUS),A,1979-1984,13,4,3,0,0*,0,15,0,0,0,1
9981,RM Hogg (AUS),N,1979-1983,7,4,4,29,19*,-,38,76.31,0,0,0
9982,RM Hogg (AUS),T,1979-1985,71,35,20,137,22,9.13,217,63.13,0,0,2
9983,RM Hogg (AUS),BIS,1983-1984,6,2,2,0,0*,-,8,0,0,0,0
9984,RM Hogg (AUS),SENA,1979-1985,62,33,18,137,22,9.13,209,65.55,0,0,2
9985,RM Jariwala (USA),H,2022-2022,3,3,0,28,14,9.33,42,66.66,0,0,0
9986,RM Jariwala (USA),N,2022-2022,1,1,0,2,2,2,8,25,0,0,0
9987,RM Jariwala (USA),T,2022-2022,4,4,0,30,14,7.5,50,60,0,0,0
9988,RM West (IRE),H,2008-2009,5,2,1,29,29*,29,17,170.58,0,0,1
9989,RM West (IRE),A,2008-2009,2,2,1,32,24,32,24,133.33,0,0,0
9990,RM West (IRE),N,2009-2009,3,-,-,-,-,-,-,-,-,-,-
9991,RM West (IRE),T,2008-2009,10,4,2,61,29*,30.5,41,148.78,0,0,1
9992,RM West (IRE),SENA,2009-2009,3,-,-,-,-,-,-,-,-,-,-
9993,RMH Binny (IND),H,1981-1987,22,18,7,251,57,22.81,356,70.5,0,1,1
9994,RMH Binny (IND),A,1980-1986,21,12,1,187,34,17,374,50,0,0,1
9995,RMH Binny (IND),N,1980-1986,29,19,2,191,35,11.23,316,60.44,0,0,2
9996,RMH Binny (IND),T,1980-1987,72,49,10,629,57,16.12,1046,60.13,0,1,4
9997,RMH Binny (IND),BIS,1981-1987,24,19,8,259,57,23.54,368,70.38,0,1,1
9998,RMH Binny (IND),SENA,1980-1986,36,24,1,329,35,14.3,577,57.01,0,0,2
9999,RML Taylor (SCOT),H,2013-2014,4,3,0,30,16,10,24,125,0,0,0
10000,RML Taylor (SCOT),A,2013-2016,4,4,0,33,18,8.25,55,60,0,0,1
10001,RML Taylor (SCOT),N,2013-2015,7,7,3,91,46*,22.75,93,97.84,0,0,0
10002,RML Taylor (SCOT),T,2013-2016,15,14,3,154,46*,14,172,89.53,0,0,1
10003,RML Taylor (SCOT),SENA,2014-2015,6,6,2,67,46*,16.75,65,103.07,0,0,1
10004,RMS Eranga (SL),H,2011-2013,6,5,3,10,7*,5,20,50,0,0,0
