ID,Player,Location,Span,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0
2212,BRM Taylor (ZIM),A,2004-2021,83,82,4,2255,145*,28.91,3098,72.78,3,14,8
2213,BRM Taylor (ZIM),N,2004-2018,28,28,0,1158,138,41.35,1280,90.46,3,5,1
2214,BRM Taylor (ZIM),C,2004-2021,205,203,15,6684,145*,35.55,8721,76.64,11,39,15
2215,BRM Taylor (ZIM),B,2005-2020,42,42,1,1133,118*,27.63,1546,73.28,1,8,5
2216,BRM Taylor (ZIM),S,2004-2018,25,25,2,922,145*,40.08,1051,87.72,3,3,1
2217,BRM Taylor (ZIM),O,2004-2021,138,136,12,4629,138,37.33,6124,75.58,7,28,9
2218,BS Bedi (IND),A,1974-1978,5,3,1,6,4*,3,17,35.29,0,0,1
2219,BS Bedi (IND),N,1975-1979,5,4,1,25,13,8.33,53,47.16,0,0,0
2220,BS Bedi (IND),C,1974-1979,10,7,2,31,13,6.2,70,44.28,0,0,1
2221,BS Bedi (IND),S,1974-1979,7,6,2,29,13,7.25,60,48.33,0,0,1
2222,BS Bedi (IND),O,1978-1978,3,1,0,2,2,2,10,20,0,0,0
2223,BS Browne (WI),A,1994-1994,4,3,2,8,8*,8,24,33.33,0,0,1
2224,BS Browne (WI),C,1994-1994,4,3,2,8,8*,8,24,33.33,0,0,1
2225,BS Browne (WI),B,1994-1994,4,3,2,8,8*,8,24,33.33,0,0,1
2226,BS Chandrasekhar (IND),A,1976-1976,1,1,1,11,11*,-,13,84.61,0,0,0
2227,BS Chandrasekhar (IND),C,1976-1976,1,1,1,11,11*,-,13,84.61,0,0,0
2228,BS Chandrasekhar (IND),S,1976-1976,1,1,1,11,11*,-,13,84.61,0,0,0
2229,BS Sandhu (IND),H,1983-1984,6,1,0,0,0,0,2,0,0,0,1
2230,BS Sandhu (IND),A,1982-1984,9,2,1,23,16*,23,33,69.69,0,0,0
2231,BS Sandhu (IND),N,1983-1983,7,4,2,28,11*,14,62,45.16,0,0,1
2232,BS Sandhu (IND),C,1982-1984,22,7,3,51,16*,12.75,97,52.57,0,0,2
2233,BS Sandhu (IND),B,1983-1984,6,1,0,0,0,0,2,0,0,0,1
2234,BS Sandhu (IND),S,1983-1983,8,4,2,28,11*,14,62,45.16,0,0,1
2235,BS Sandhu (IND),O,1982-1984,8,2,1,23,16*,23,33,69.69,0,0,0
2236,BT Foakes (ENG),A,2019-2019,1,1,1,61,61*,-,76,80.26,0,1,0
2237,BT Foakes (ENG),C,2019-2019,1,1,1,61,61*,-,76,80.26,0,1,0
2238,BT Foakes (ENG),O,2019-2019,1,1,1,61,61*,-,76,80.26,0,1,0
2239,BTJ Wheal (SCOT),H,2016-2019,4,2,1,0,0*,0,1,0,0,0,1
2240,BTJ Wheal (SCOT),A,2016-2018,3,3,2,2,2*,2,19,10.52,0,0,1
2241,BTJ Wheal (SCOT),N,2017-2018,6,2,0,14,14,7,11,127.27,0,0,1
2242,BTJ Wheal (SCOT),C,2016-2019,13,7,3,16,14,4,31,51.61,0,0,3
2243,BTJ Wheal (SCOT),O,2016-2019,13,7,3,16,14,4,31,51.61,0,0,3
2244,BV Vitori (ZIM),H,2011-2018,18,11,3,63,20*,7.87,71,88.73,0,0,4
2245,BV Vitori (ZIM),A,2012-2015,3,1,0,0,0,0,2,0,0,0,1
2246,BV Vitori (ZIM),N,2018-2018,3,2,0,23,15,11.5,17,135.29,0,0,0
2247,BV Vitori (ZIM),C,2011-2018,24,14,3,86,20*,7.81,90,95.55,0,0,5
2248,BV Vitori (ZIM),S,2012-2012,1,1,0,0,0,0,2,0,0,0,1
2249,BV Vitori (ZIM),O,2011-2018,23,13,3,86,20*,8.6,88,97.72,0,0,4
2250,BW Hilfenhaus (AUS),H,2007-2012,14,5,4,7,5,7,24,29.16,0,0,0
2251,BW Hilfenhaus (AUS),A,2009-2012,8,5,4,18,16,18,28,64.28,0,0,0
2252,BW Hilfenhaus (AUS),N,2009-2009,3,1,0,4,4,4,17,23.52,0,0,0
2253,BW Hilfenhaus (AUS),C,2007-2012,25,11,8,29,16,9.66,69,42.02,0,0,0
2254,BW Hilfenhaus (AUS),B,2009-2009,2,1,0,16,16,16,12,133.33,0,0,0
2255,BW Hilfenhaus (AUS),S,2007-2012,17,7,6,9,5,9,36,25,0,0,0
2256,BW Hilfenhaus (AUS),O,2009-2012,6,3,2,4,4,4,21,19.04,0,0,0
2257,BW Luckhurst (ENG),A,1975-1975,3,3,0,15,14,5,69,21.73,0,0,1
2258,BW Luckhurst (ENG),C,1975-1975,3,3,0,15,14,5,69,21.73,0,0,1
2259,BW Luckhurst (ENG),S,1975-1975,3,3,0,15,14,5,69,21.73,0,0,1
2260,C Campher (IRE),H,2021-2022,5,4,0,127,54,31.75,161,78.88,0,1,0
2261,C Campher (IRE),A,2020-2023,14,11,1,298,68,29.8,428,69.62,0,3,0
2262,C Campher (IRE),N,2021-2021,3,3,0,98,47,32.66,131,74.8,0,0,0
2263,C Campher (IRE),C,2020-2023,22,18,1,523,68,30.76,720,72.63,0,4,0
2264,C Campher (IRE),B,2023-2023,3,2,0,52,36,26,65,80,0,0,0
2265,C Campher (IRE),S,2020-2023,4,2,1,127,68,127,205,61.95,0,2,0
2266,C Campher (IRE),O,2021-2023,21,18,1,569,120,33.47,651,87.4,1,3,0
2267,C Carter (HKG),H,2016-2016,2,2,0,25,16,12.5,31,80.64,0,0,0
2268,C Carter (HKG),A,2015-2017,5,3,0,36,18,12,67,53.73,0,0,0
2269,C Carter (HKG),N,2017-2018,4,4,0,53,43,13.25,88,60.22,0,0,0
2270,C Carter (HKG),C,2015-2018,11,9,0,114,43,12.66,186,61.29,0,0,0
2271,C Carter (HKG),O,2015-2018,11,9,0,114,43,12.66,186,61.29,0,0,0
2272,C de Grandhomme (NZ),H,2012-2022,25,19,6,446,74*,34.3,387,115.24,0,2,0
2273,C de Grandhomme (NZ),A,2016-2020,9,8,1,122,41,17.42,150,81.33,0,0,0
2274,C de Grandhomme (NZ),N,2018-2019,11,8,0,174,64,21.75,162,107.4,0,2,2
2275,C de Grandhomme (NZ),C,2012-2022,45,35,7,742,74*,26.5,699,106.15,0,4,2
2276,C de Grandhomme (NZ),B,2017-2017,3,2,1,49,41,49,51,96.07,0,0,0
2277,C de Grandhomme (NZ),S,2012-2022,39,31,6,690,74*,27.6,634,108.83,0,4,1
2278,C de Grandhomme (NZ),O,2018-2018,3,2,0,3,3,1.5,14,21.42,0,0,1
2279,C Floyd (NED),A,2022-2022,1,1,0,2,2,2,5,40,0,0,0
2280,C Floyd (NED),N,2022-2022,1,1,0,2,2,2,4,50,0,0,0
2281,C Floyd (NED),C,2022-2022,2,2,0,4,2,2,9,44.44,0,0,0
2282,C Floyd (NED),S,2022-2022,1,1,0,2,2,2,5,40,0,0,0
2283,C Floyd (NED),O,2022-2023,8,3,1,11,9,5.5,12,91.66,0,0,0
2284,C Green (AUS),H,2020-2022,7,5,3,158,89*,79,170,92.94,0,1,0
2285,C Green (AUS),A,2022-2023,8,7,3,144,40*,36,170,84.7,0,0,0
2286,C Green (AUS),C,2020-2023,15,12,6,302,89*,50.33,340,88.82,0,1,0
2287,C Green (AUS),B,2022-2023,5,4,2,65,25*,32.5,82,79.26,0,0,0
2288,C Green (AUS),S,2020-2022,7,5,3,158,89*,79,170,92.94,0,1,0
2289,C Green (AUS),O,2022-2022,3,3,1,79,40*,39.5,88,89.77,0,0,0
2290,C Gunasekara (SL),H,2022-2022,1,-,-,-,-,-,-,-,-,-,-
2291,C Gunasekara (SL),C,2022-2022,1,-,-,-,-,-,-,-,-,-,-
2292,C Gunasekara (SL),B,2022-2022,1,-,-,-,-,-,-,-,-,-,-
2293,C Hemraj (WI),A,2018-2018,6,6,0,82,32,13.66,98,83.67,0,0,0
2294,C Hemraj (WI),C,2018-2018,6,6,0,82,32,13.66,98,83.67,0,0,0
2295,C Hemraj (WI),B,2018-2018,6,6,0,82,32,13.66,98,83.67,0,0,0
2296,C Jonker (SA),H,2018-2018,2,2,0,31,25,15.5,33,93.93,0,0,0
2297,C Jonker (SA),C,2018-2018,2,2,0,31,25,15.5,33,93.93,0,0,0
2298,C Jonker (SA),S,2018-2018,2,2,0,31,25,15.5,33,93.93,0,0,0
2299,C Karunaratne (SL),H,2021-2022,14,14,5,325,75,36.11,329,98.78,0,1,0
2300,C Karunaratne (SL),A,2021-2023,9,8,1,118,24,16.85,218,54.12,0,0,0
2301,C Karunaratne (SL),C,2021-2023,23,22,6,443,75,27.68,547,80.98,0,1,0
2302,C Karunaratne (SL),B,2021-2023,18,17,5,357,75,29.75,381,93.7,0,1,0
2303,C Karunaratne (SL),S,2021-2023,5,5,1,86,24,21.5,166,51.8,0,0,0
2304,C Kieswetter (ENG),H,2010-2012,29,25,4,612,72*,29.14,655,93.43,0,3,2
2305,C Kieswetter (ENG),A,2010-2013,13,13,1,390,107,32.5,436,89.44,1,2,2
2306,C Kieswetter (ENG),N,2012-2012,4,2,0,52,43,26,81,64.19,0,0,0
2307,C Kieswetter (ENG),C,2010-2013,46,40,5,1054,107,30.11,1172,89.93,1,5,4
2308,C Kieswetter (ENG),B,2010-2013,11,11,1,307,107,30.7,345,88.98,1,1,2
2309,C Kieswetter (ENG),S,2010-2012,29,25,4,612,72*,29.14,655,93.43,0,3,2
2310,C Kieswetter (ENG),O,2010-2012,6,4,0,135,69,33.75,172,78.48,0,1,0
2311,C Madande (ZIM),H,2022-2023,6,5,1,168,74,42,216,77.77,0,2,0
2312,C Madande (ZIM),C,2022-2023,6,5,1,168,74,42,216,77.77,0,2,0
2313,C Madande (ZIM),O,2022-2023,9,6,1,173,74,34.6,231,74.89,0,2,0
2314,C McAuslan (HKG),A,2017-2017,1,1,0,27,27,27,44,61.36,0,0,0
2315,C McAuslan (HKG),N,2017-2017,1,1,0,8,8,8,28,28.57,0,0,0
2316,C McAuslan (HKG),C,2017-2017,2,2,0,35,27,17.5,72,48.61,0,0,0
2317,C McAuslan (HKG),O,2017-2017,2,2,0,35,27,17.5,72,48.61,0,0,0
2318,C Munro (NZ),H,2016-2019,26,25,0,606,87,24.24,533,113.69,0,4,3
2319,C Munro (NZ),A,2013-2017,20,17,0,481,85,28.29,498,96.58,0,3,2
2320,C Munro (NZ),N,2017-2019,11,11,2,184,58*,20.44,183,100.54,0,1,2
2321,C Munro (NZ),C,2013-2019,57,53,2,1271,87,24.92,1214,104.69,0,8,7
2322,C Munro (NZ),B,2013-2017,7,6,0,214,85,35.66,207,103.38,0,2,0
2323,C Munro (NZ),S,2013-2019,41,39,1,945,87,24.86,922,102.49,0,6,5
2324,C Munro (NZ),O,2015-2018,9,8,1,112,44,16,85,131.76,0,0,2
2325,C Overton (ENG),H,2018-2022,7,5,2,68,32,22.66,76,89.47,0,0,1
2326,C Overton (ENG),C,2018-2022,7,5,2,68,32,22.66,76,89.47,0,0,1
2327,C Overton (ENG),S,2018-2022,7,5,2,68,32,22.66,76,89.47,0,0,1
2328,C Pringle (NZ),H,1991-1995,26,16,11,98,22*,19.6,104,94.23,0,0,0
2329,C Pringle (NZ),A,1990-1994,22,17,5,55,12*,4.58,109,50.45,0,0,1
2330,C Pringle (NZ),N,1990-1994,16,8,3,40,34*,8,43,93.02,0,0,2
2331,C Pringle (NZ),C,1990-1995,64,41,19,193,34*,8.77,256,75.39,0,0,3
2332,C Pringle (NZ),B,1992-1994,6,3,2,40,34*,40,35,114.28,0,0,0
2333,C Pringle (NZ),S,1990-1995,52,33,15,146,22*,8.11,191,76.43,0,0,2
2334,C Pringle (NZ),O,1990-1994,6,5,2,7,3,2.33,30,23.33,0,0,1
2335,C Sakariya (IND),A,2021-2021,1,1,1,0,0*,-,1,0,0,0,0
2336,C Sakariya (IND),C,2021-2021,1,1,1,0,0*,-,1,0,0,0,0
2337,C Sakariya (IND),B,2021-2021,1,1,1,0,0*,-,1,0,0,0,0
2338,C Sharma (IND),H,1983-1994,29,16,7,228,101*,25.33,261,87.35,1,0,2
2339,C Sharma (IND),A,1984-1992,20,12,6,134,22,22.33,147,91.15,0,0,1
2340,C Sharma (IND),N,1984-1989,16,7,3,94,38*,23.5,96,97.91,0,0,0
2341,C Sharma (IND),C,1983-1994,65,35,16,456,101*,24,504,90.47,1,0,3
2342,C Sharma (IND),B,1983-1994,32,17,7,236,101*,23.6,266,88.72,1,0,2
2343,C Sharma (IND),S,1985-1992,17,10,5,147,38*,29.4,147,100,0,0,1
2344,C Sharma (IND),O,1984-1989,16,8,4,73,20*,18.25,91,80.21,0,0,0
2345,C Viljoen (NAM),H,2019-2019,1,1,1,17,17*,-,11,154.54,0,0,0
2346,C Viljoen (NAM),A,2019-2019,1,1,0,2,2,2,12,16.66,0,0,0
2347,C Viljoen (NAM),C,2019-2019,2,2,1,19,17*,19,23,82.6,0,0,0
2348,C Viljoen (NAM),O,2019-2019,2,2,1,19,17*,19,23,82.6,0,0,0
2349,C White (ENG),H,2000-2000,6,3,0,50,21,16.66,84,59.52,0,0,0
2350,C White (ENG),A,1994-2002,32,29,4,356,57*,14.24,650,54.76,0,1,9
2351,C White (ENG),N,1996-2003,13,9,1,162,48,20.25,194,83.5,0,0,0
2352,C White (ENG),C,1994-2003,51,41,5,568,57*,15.77,928,61.2,0,1,9
2353,C White (ENG),B,1996-2001,4,4,0,17,13,4.25,32,53.12,0,0,2
2354,C White (ENG),S,1994-2003,36,28,3,491,57*,19.64,769,63.84,0,1,3
2355,C White (ENG),O,1996-2000,11,9,2,60,27*,8.57,127,47.24,0,0,4
2356,C Zhuwao (ZIM),H,2018-2018,5,5,0,83,45,16.6,58,143.1,0,0,2
2357,C Zhuwao (ZIM),A,2018-2018,3,3,0,55,35,18.33,54,101.85,0,0,1
2358,C Zhuwao (ZIM),N,2008-2008,1,1,0,16,16,16,20,80,0,0,0
2359,C Zhuwao (ZIM),C,2008-2018,9,9,0,154,45,17.11,132,116.66,0,0,3
2360,C Zhuwao (ZIM),B,2018-2018,3,3,0,55,35,18.33,54,101.85,0,0,1
2361,C Zhuwao (ZIM),O,2008-2018,6,6,0,99,45,16.5,78,126.92,0,0,2
2362,CA Best (WI),H,1986-1990,9,8,2,227,100,37.83,290,78.27,1,1,0
2363,CA Best (WI),A,1989-1992,6,6,0,77,30,12.83,141,54.6,0,0,1
2364,CA Best (WI),N,1987-1992,9,9,2,169,53*,24.14,259,65.25,0,1,1
2365,CA Best (WI),C,1986-1992,24,23,4,473,100,24.89,690,68.55,1,2,2
2366,CA Best (WI),B,1989-1989,3,3,0,19,13,6.33,54,35.18,0,0,1
2367,CA Best (WI),S,1991-1992,4,4,1,73,30,24.33,79,92.4,0,0,0
2368,CA Best (WI),O,1986-1990,17,16,3,381,100,29.3,557,68.4,1,2,1
2369,CA Ingram (SA),H,2010-2013,17,15,1,468,124,33.42,576,81.25,2,1,2
2370,CA Ingram (SA),A,2013-2013,3,3,0,82,82,27.33,113,72.56,0,1,2
2371,CA Ingram (SA),N,2010-2013,11,11,2,293,100,32.55,335,87.46,1,1,1
2372,CA Ingram (SA),C,2010-2013,31,29,3,843,124,32.42,1024,82.32,3,3,5
2373,CA Ingram (SA),B,2011-2013,2,2,0,46,46,23,44,104.54,0,0,1
2374,CA Ingram (SA),S,2010-2013,21,19,1,567,124,31.5,694,81.7,2,2,3
2375,CA Ingram (SA),O,2010-2013,8,8,2,230,100,38.33,286,80.41,1,1,1
2376,CA Lynn (AUS),H,2017-2018,4,4,0,75,44,18.75,89,84.26,0,0,1
2377,CA Lynn (AUS),C,2017-2018,4,4,0,75,44,18.75,89,84.26,0,0,1
2378,CA Lynn (AUS),S,2017-2018,4,4,0,75,44,18.75,89,84.26,0,0,1
2379,CA Marshall (CAN),A,1979-1979,1,1,0,2,2,2,7,28.57,0,0,0
2380,CA Marshall (CAN),N,1979-1979,1,1,0,8,8,8,34,23.52,0,0,0
2381,CA Marshall (CAN),C,1979-1979,2,2,0,10,8,5,41,24.39,0,0,0
2382,CA Marshall (CAN),S,1979-1979,2,2,0,10,8,5,41,24.39,0,0,0
2383,CA Pujara (IND),A,2013-2014,5,5,0,51,27,10.2,130,39.23,0,0,2
2384,CA Pujara (IND),C,2013-2014,5,5,0,51,27,10.2,130,39.23,0,0,2
2385,CA Pujara (IND),B,2014-2014,3,3,0,38,27,12.66,102,37.25,0,0,1
2386,CA Pujara (IND),O,2013-2013,2,2,0,13,13,6.5,28,46.42,0,0,1
2387,CA Reid (USA),N,2004-2004,2,2,0,8,6,4,17,47.05,0,0,0
2388,CA Reid (USA),C,2004-2004,2,2,0,8,6,4,17,47.05,0,0,0
2389,CA Reid (USA),S,2004-2004,2,2,0,8,6,4,17,47.05,0,0,0
2390,CA Soper (PNG),H,2017-2022,5,5,0,59,21,11.8,97,60.82,0,0,1
2391,CA Soper (PNG),A,2016-2023,20,18,5,188,28,14.46,359,52.36,0,0,1
2392,CA Soper (PNG),N,2017-2023,31,31,11,504,46*,25.2,859,58.67,0,0,1
2393,CA Soper (PNG),C,2016-2023,56,54,16,751,46*,19.76,1315,57.11,0,0,3
2394,CA Soper (PNG),O,2016-2023,56,54,16,751,46*,19.76,1315,57.11,0,0,3
2395,CA Walsh (WI),H,1986-1999,50,15,7,28,6*,3.5,51,54.9,0,0,1
2396,CA Walsh (WI),A,1985-2000,74,34,14,206,30,10.3,250,82.4,0,0,5
2397,CA Walsh (WI),N,1985-1999,81,30,12,87,14,4.83,150,58,0,0,5
2398,CA Walsh (WI),C,1985-2000,205,79,33,321,30,6.97,451,71.17,0,0,11
2399,CA Walsh (WI),B,1987-1996,35,16,6,90,30,9,91,98.9,0,0,3
2400,CA Walsh (WI),S,1985-2000,70,35,16,158,29*,8.31,239,66.1,0,0,6
2401,CA Walsh (WI),O,1985-1999,100,28,11,73,14,4.29,121,60.33,0,0,2
2402,CA Young (IRE),H,2014-2022,14,9,4,32,11*,6.4,36,88.88,0,0,2
2403,CA Young (IRE),A,2015-2022,16,9,4,33,11,6.6,53,62.26,0,0,2
2404,CA Young (IRE),N,2015-2021,6,4,2,17,12*,8.5,21,80.95,0,0,1
2405,CA Young (IRE),C,2014-2022,36,22,10,82,12*,6.83,110,74.54,0,0,5
2406,CA Young (IRE),S,2016-2020,4,3,1,13,11,6.5,25,52,0,0,1
2407,CA Young (IRE),O,2014-2023,34,19,9,69,12*,6.9,85,81.17,0,0,4
2408,CAH Stevenson (USA),H,2022-2022,5,5,2,37,16*,12.33,48,77.08,0,0,0
2409,CAH Stevenson (USA),A,2019-2022,7,7,1,38,19,6.33,82,46.34,0,0,0
2410,CAH Stevenson (USA),N,2019-2022,6,6,2,66,34*,16.5,81,81.48,0,0,3
2411,CAH Stevenson (USA),C,2019-2022,18,18,5,141,34*,10.84,211,66.82,0,0,3
2412,CAH Stevenson (USA),O,2019-2022,18,18,5,141,34*,10.84,211,66.82,0,0,3
2413,CAK Rajitha (SL),H,2018-2022,8,3,2,9,8,9,6,150,0,0,0
2414,CAK Rajitha (SL),A,2019-2023,8,7,4,53,17*,17.66,110,48.18,0,0,1
2415,CAK Rajitha (SL),N,2019-2019,2,-,-,-,-,-,-,-,-,-,-
2416,CAK Rajitha (SL),C,2018-2023,18,10,6,62,17*,15.5,116,53.44,0,0,1
2417,CAK Rajitha (SL),B,2018-2023,11,6,5,48,17*,48,65,73.84,0,0,0
2418,CAK Rajitha (SL),S,2019-2023,7,4,1,14,9,4.66,51,27.45,0,0,1
2419,CAK Rajitha (SL),O,2023-2023,4,2,0,1,1,0.5,7,14.28,0,0,1
2420,CAK Walton (WI),H,2017-2017,3,3,0,36,19,12,52,69.23,0,0,0
2421,CAK Walton (WI),A,2014-2017,4,3,0,17,17,5.66,31,54.83,0,0,2
2422,CAK Walton (WI),N,2009-2009,2,2,0,0,0,0,3,0,0,0,2
2423,CAK Walton (WI),C,2009-2017,9,8,0,53,19,6.62,86,61.62,0,0,4
2424,CAK Walton (WI),S,2009-2017,6,5,0,17,17,3.4,34,50,0,0,4
2425,CAK Walton (WI),O,2017-2017,3,3,0,36,19,12,52,69.23,0,0,0
2426,CB Lambert (USA),S,2004-2004,1,1,0,39,39,39,84,46.42,0,0,0
2427,CB Lambert (USA/WI),N,1991-2004,6,6,0,130,66,21.66,237,54.85,0,1,1
2428,CB Lambert (USA/WI),C,1990-2004,12,12,0,407,119,33.91,540,75.37,1,2,1
2429,CB Lambert (WI),H,1990-1998,6,6,0,277,119,46.16,303,91.41,1,1,0
2430,CB Lambert (WI),B,1998-1998,1,1,0,7,7,7,12,58.33,0,0,0
2431,CB Lambert (WI),O,1990-1998,10,10,0,361,119,36.1,444,81.3,1,2,1
2432,CB Mpofu (ZIM),H,2004-2019,40,16,5,24,6,2.18,78,30.76,0,0,3
2433,CB Mpofu (ZIM),A,2005-2020,38,21,15,27,9*,4.5,106,25.47,0,0,3
2434,CB Mpofu (ZIM),N,2007-2011,6,4,1,6,3*,2,26,23.07,0,0,1
2435,CB Mpofu (ZIM),C,2004-2020,84,41,21,57,9*,2.85,210,27.14,0,0,7
2436,CB Mpofu (ZIM),B,2005-2020,21,14,9,25,9*,5,89,28.08,0,0,1
2437,CB Mpofu (ZIM),S,2005-2010,6,2,2,2,1*,-,17,11.76,0,0,0
2438,CB Mpofu (ZIM),O,2004-2019,57,25,10,30,6,2,104,28.84,0,0,6
2439,CB Sole (SCOT),H,2016-2022,9,4,0,10,4,2.5,20,50,0,0,0
2440,CB Sole (SCOT),A,2017-2023,7,4,0,25,15,6.25,27,92.59,0,0,0
2441,CB Sole (SCOT),N,2017-2022,7,3,1,12,7,6,16,75,0,0,0
2442,CB Sole (SCOT),C,2016-2023,23,11,1,47,15,4.7,63,74.6,0,0,0
2443,CB Sole (SCOT),O,2016-2023,30,14,3,71,17,6.45,90,78.88,0,0,0
2444,CB Wishart (ZIM),H,1998-2005,28,24,3,746,172*,35.52,980,76.12,2,2,1
2445,CB Wishart (ZIM),A,1996-2002,33,31,4,548,79*,20.29,780,70.25,0,2,2
2446,CB Wishart (ZIM),N,1996-2003,29,27,1,425,53,16.34,676,62.86,0,1,5
2447,CB Wishart (ZIM),C,1996-2005,90,82,8,1719,172*,23.22,2436,70.56,2,5,8
2448,CB Wishart (ZIM),B,1996-2002,19,19,4,401,79*,26.73,489,82,0,3,1
2449,CB Wishart (ZIM),S,1997-2003,14,14,0,249,43,17.78,428,58.17,0,0,2
2450,CB Wishart (ZIM),O,1996-2005,57,49,4,1069,172*,23.75,1519,70.37,2,2,5
2451,CBRLS Kumara (SL),H,2017-2022,10,4,3,10,7*,10,24,41.66,0,0,0
2452,CBRLS Kumara (SL),A,2017-2023,9,7,2,26,10,5.2,59,44.06,0,0,1
2453,CBRLS Kumara (SL),C,2017-2023,19,11,5,36,10,6,83,43.37,0,0,1
2454,CBRLS Kumara (SL),B,2017-2023,12,6,3,19,9,6.33,45,42.22,0,0,1
2455,CBRLS Kumara (SL),S,2017-2023,5,4,2,16,10,8,30,53.33,0,0,0
2456,CBRLS Kumara (SL),O,2019-2023,7,4,0,12,5,3,34,35.29,0,0,0
2457,CC Henry (CAN),N,1979-1979,2,2,1,6,5,6,14,42.85,0,0,0
2458,CC Henry (CAN),C,1979-1979,2,2,1,6,5,6,14,42.85,0,0,0
2459,CC Henry (CAN),S,1979-1979,2,2,1,6,5,6,14,42.85,0,0,0
2460,CC Lewis (ENG),H,1990-1998,20,14,7,133,29*,19,164,81.09,0,0,1
2461,CC Lewis (ENG),A,1990-1994,22,17,5,147,25,12.25,213,69.01,0,0,3
2462,CC Lewis (ENG),N,1990-1992,11,9,2,94,33,13.42,82,114.63,0,0,2
2463,CC Lewis (ENG),C,1990-1998,53,40,14,374,33,14.38,459,81.48,0,0,6
2464,CC Lewis (ENG),B,1993-1993,8,8,3,99,25,19.8,117,84.61,0,0,0
2465,CC Lewis (ENG),S,1990-1998,37,27,9,247,33,13.72,295,83.72,0,0,5
2466,CC Lewis (ENG),O,1990-1994,8,5,2,28,16*,9.33,47,59.57,0,0,1
2467,CD Collymore (WI),H,2001-2007,40,18,8,46,12*,4.6,97,47.42,0,0,4
2468,CD Collymore (WI),A,2000-2006,26,8,4,25,12*,6.25,55,45.45,0,0,1
2469,CD Collymore (WI),N,1999-2006,18,9,5,33,13*,8.25,109,30.27,0,0,3
2470,CD Collymore (WI),C,1999-2007,84,35,17,104,13*,5.77,261,39.84,0,0,8
2471,CD Collymore (WI),B,2001-2006,14,6,4,19,8*,9.5,45,42.22,0,0,1
2472,CD Collymore (WI),S,2000-2004,11,3,2,12,12*,12,24,50,0,0,1
2473,CD Collymore (WI),O,1999-2007,59,26,11,73,13*,4.86,192,38.02,0,0,6
2474,CD Cumming (NZ),H,2004-2005,7,7,1,103,45*,17.16,180,57.22,0,0,1
2475,CD Cumming (NZ),A,2003-2009,6,6,0,58,25,9.66,121,47.93,0,0,2
2476,CD Cumming (NZ),C,2003-2009,13,13,1,161,45*,13.41,301,53.48,0,0,3
2477,CD Cumming (NZ),S,2004-2009,8,8,1,103,45*,14.71,186,55.37,0,0,2
2478,CD Cumming (NZ),O,2003-2003,5,5,0,58,25,11.6,115,50.43,0,0,1
2479,CD de Lange (SCOT),H,2016-2017,8,5,2,65,26*,21.66,96,67.7,0,0,0
2480,CD de Lange (SCOT),A,2017-2017,2,2,0,3,2,1.5,8,37.5,0,0,0
2481,CD de Lange (SCOT),N,2017-2017,3,3,2,55,20*,55,96,57.29,0,0,0
2482,CD de Lange (SCOT),C,2016-2017,13,10,4,123,26*,20.5,200,61.5,0,0,0
2483,CD de Lange (SCOT),O,2016-2017,13,10,4,123,26*,20.5,200,61.5,0,0,0
2484,CD McMillan (NZ),H,1998-2007,72,64,8,1687,117,30.12,2164,77.95,2,10,3
2485,CD McMillan (NZ),A,1997-2007,54,51,5,1349,105,29.32,1722,78.33,1,7,2
2486,CD McMillan (NZ),N,1997-2007,71,68,3,1671,86,25.7,2312,72.27,0,11,4
2487,CD McMillan (NZ),C,1997-2007,197,183,16,4707,117,28.18,6198,75.94,3,28,9
2488,CD McMillan (NZ),B,1997-2004,22,21,1,430,82*,21.5,655,65.64,0,1,3
2489,CD McMillan (NZ),S,1997-2007,129,117,11,2867,117,27.04,3768,76.08,2,17,5
2490,CD McMillan (NZ),O,1997-2007,46,45,4,1410,105,34.39,1775,79.43,1,10,1
2491,CD Wallace (SCOT),H,2012-2022,19,17,1,432,58,27,440,98.18,0,3,0
2492,CD Wallace (SCOT),A,2017-2018,4,4,0,30,13,7.5,41,73.17,0,0,1
2493,CD Wallace (SCOT),N,2017-2018,9,7,0,112,53,16,149,75.16,0,1,0
2494,CD Wallace (SCOT),C,2012-2022,32,28,1,574,58,21.25,630,91.11,0,4,1
2495,CD Wallace (SCOT),O,2012-2022,32,28,1,574,58,21.25,630,91.11,0,4,1
2496,CE Bulfin (NZ),H,1999-1999,3,2,1,9,7*,9,8,112.5,0,0,0
2497,CE Bulfin (NZ),A,1999-1999,1,-,-,-,-,-,-,-,-,-,-
2498,CE Bulfin (NZ),C,1999-1999,4,2,1,9,7*,9,8,112.5,0,0,0
2499,CE Bulfin (NZ),S,1999-1999,3,2,1,9,7*,9,8,112.5,0,0,0
2500,CE Bulfin (NZ),O,1999-1999,1,-,-,-,-,-,-,-,-,-,-
2501,CE Cuffy (WI),H,2001-2002,14,7,3,14,7,3.5,22,63.63,0,0,2
2502,CE Cuffy (WI),A,1994-2002,16,7,3,39,17*,9.75,64,60.93,0,0,1
2503,CE Cuffy (WI),N,1994-2002,11,8,2,9,4,1.5,39,23.07,0,0,2
2504,CE Cuffy (WI),C,1994-2002,41,22,8,62,17*,4.42,125,49.6,0,0,5
2505,CE Cuffy (WI),B,1994-2002,13,6,3,21,17*,7,33,63.63,0,0,1
